IMP CAESAR VESPASIANVS AVGVST,
IMP CAESAR VESPASIANVS AVGVSTV,
IMP CAESAR VESPASIANVS AVGVSTVS,
IMP D AVG REST S C,
IMP D CAES AVG RESTITVIT S C,
IMP D CAES DIVI VES F AVG,
IMP D CAES DIVI VESP F AVG P M TR P P P COS VII,
IMP D CAES DIVI VESP F AVG P M TR P P P COS VIII,
IMP D CAES DIVI VESP F AVG REST,
IMP D CAESAR DIVI VESPAS F AVG,
IMP D VESP AVG REST S C,
IMP DOM AVG,
IMP DOMIT AVG,
IMP DOMIT AVG GERM,
IMP DOMIT AVG GERM COS XI,
IMP DOMIT AVG GERM COS XII,
IMP DOMIT AVG GERM COS XIIII,
IMP DOMIT AVG GERM COS XV,
IMP DOMIT AVG GERM COS XVI,
IMP DOMIT AVG GERM COS XVII,
IMP DOMITIAN AVG GERM,
IMP DOMITIAN AVG GERM COS XII,
IMP DOMITIAN CAES DIVI VESP F AVG P M TR P P P COS VII,
IMP DOMITIAN CAES DIVI VESP F AVG P M TR P P P COS VIII,
IMP DOMITIANVS AVG,
IMP SER SVLP GALBA CAES AVG TR P,
IMP T CAES AVG REST S C  PROVIDENT,
IMP T CAES AVG REST S C PROVIDENT,
IMP T CAES AVG RESTITVIT S C,
IMP T CAES AVG RESTITVIT S C PROVIDENT,
IMP T CAES DIVI VESP F AVG,
IMP T CAES DIVI VESP F AVG P M TR P P P COS VIII,
IMP T CAES DIVI VESP F AVG P M TR P P P COS VIII REST,
IMP T CAES DIVI VESP F AVG REST,
IMP T CAES DIVI VESP F AVG REST S C,
IMP T CAES DIVI VESP F AVG RESTIT,
IMP T CAES DIVI VESP F AVG RESTITV,
IMP T CAES DIVI VESP F AVG RESTITVIT,
IMP T CAES DIVI VESP F P M TR P P P COS VIII REST,
IMP T CAES VESP AVG P M TR P COS VII,
IMP T CAES VESP AVG P M TR P COS VIII,
IMP T CAES VESP AVG P M TR P P P COS VII,
IMP T CAES VESP AVG P M TR P P P COS VIII,
IMP T CAES VESP AVG P M TR P P P COS VIII S C,
IMP T CAES VESPASIAN AVG P M,
IMP T CAES VESPASIAN AVG P M TR P P P COS VII,
IMP T CAESAR,imperator titvs caesar
IMP T CAESAR COS III,imperator titvs caesar consvl Ⅲ
IMP T CAESAR DIVI VESPAS F AVG,imperator titvs caesar divi vespasiani filivs avgvstvs
IMP T CAESAR VESPASIANVS,imperator titvs caesar vespasianvs
IMP T CAESAR VESPASIANVS AVG,imperator titvs caesar vespasianvs avgvstvs
IMP T FLAVIVS CAESAR AV F,
IMP T VESP AVG COS VIII,
IMP T VESP AVG RES S C,
IMP T VESP AVG REST S C,
IMP T VESP AVG REST S C PROVIDENT,
IMP T VESP AVG RESTITV S C,
IMP T VESP AVG RESTITVIT S C,
IMP T VESP REST S C PROVIDENT,
IMP T VESPAN AVG REST S C,
IMP TITI FALVI CAESARIS AVG,
IMP TITVS CAES VESP AVG P M TR P P P COS VII,
IMP TITVS CAES VESP AVG P M TR P P P COS VIII,
IMP TITVS CAES VESPASIAN  AVG P M,
IMP TITVS CAES VESPASIAN AVG P M,
IMP TITVS CAES VESPASIAN AVG P M TR P COS VII,
IMP TITVS VESP AVG REST S C,
IMP TITVS VESP REST S C,
IMP V P P COS II DESIG III,
IMP V P P COS II DESIG III FORT RED S C,
IMP V P P COS II DESIG III S C,
IMP VESP,
IMP VESP AVG,
IMP VESP AVG COS VIII,
IMP VESP AVG COS VIIII,
IMP VESP AVG P M T P,
IMP VESP CAES AVG PONT MAX TRIB POT COS IIII,
IMP VESPA CAESAR AVGVS,
IMP VESPAS AVG P M TRI P P P COS IIII,
IMP VESPASIAN AVG,
IMP VESPASIANVS COS VIII,
IMP VIII,imperator Ⅷ
IMP VIIII COS XI CENS POT P P,
IMP VIIII COS XI CENS POTES P P,
IMP VIIII COS XI CENSORIA POTESTAT P P,
IMP XI COS XI CENS P P P,
IMP XI COS XII CENS P P P,
IMP XII COS XII CENS P P P,
IMP XIII,
IMP XIII COS XII CENS P P,
IMP XIIII,
IMP XIIII COS XII CENS P P P,
IMP XIIII COS XIII CENS P P P,
IMP XIIII COS XIII CENSOR PERPETVVS P P,
IMP XIIII COS XIIII CENS P P P,
IMP XIX,
IMP XIX COS XIIII CENS P P P,
IMP XV COS XIIII CENS P P P,
IMP XVI COS XIIII CENS P P P,
IMP XVII COS XIIII CENS P P P,
IMP XVIII COS XIIII CENS P P P,
IMP XX COS XIIII CENS P P,
IMP XXI COS XIIII CENS P P P,
IMP XXI COS XV CENS P P P,
IMP XXI COS XVI CENS P P P,
IMP XXII COS XVI CENS P P P,
IMP XXII COS XVII CENS P P P,
IMPER,imperator
IMPERATOR CAESAR S C,imperator caesar senatvs consvlto
IMPERATOR T CAESAR AVGVSTI E,
IMPERATOR T CAESAR AVGVSTI F,
IMPT T CAES DIVI VES F AVG,
ION MAX TR P COS V,
IOVI CONSERV S C,iovi conservatori senatvs consvlto
IOVI CONSERVAT S C,iovi conservatori senatvs consvlto
IOVI CONSERVATORI S C,iovi conservatori senatvs consvlto
IOVI VICTORI S C,iovi victori senatvs consvlto
IOVIS CVSTOS,iovis cvstos
IVD CAP S C,ivdaea capta senatvs consvlto
IVD CAPT S C,ivdaea capta senatvs consvlto
IVDAEA CAPTA,ivdaea capta
IVDAEA CAPTA S C,ivdaea capta senatvs consvlto
IVDAEA DEVICTA,ivdaea devicta
IVDEA CAPTA S C,ivdaea capta senatvs consvlto
IVLIA AVGVSTA DIVI TITI F,ivlia avgvsta titi avgvsti filia
IVLIA AVGVSTA T AVG F,ivlia avgvsta titi avgvsti filia
IVLIA AVGVSTA TITI AVGVSTI F,ivlia avgvsta titi avgvsti filia
IVLIA IMP T AVG F AVGVSTA,ivlia imperatoris titi avgvsti filia avgvsta
IVPPITER CONSERV S C,ivppiter conservator senatvs consvlto
IVPPITER CONSERVATOR,ivppiter conservator
IVPPITER CVSTOS S C,ivppiter cvstos senatvs consvlto
LIBERI IMP AVG VESPAS,
LIBERTAS AVG,libertas avgvsti
LIBERTAS AVGVSTA,libertas avgvsta
LIBERTAS AVGVSTI S C,libertas avgvsti senatvs consvlto
LIBERTAS PVBLICA,libertas pvblica
LIBERTAS PVBLICA S C,libertas pvblica senatvs consvlto
LIBERTAS RESTITVTA S C,libertas restitvta senatvs consvlto
M AGRIPPA L F COS III,marcvs agrippa lvci filivs consvl Ⅲ
MARS CONSERV,mars conservator
MARS VICTOR S C,mars victor senatvs consvlto
MARS VLTOR,mars vltor
MEMORIAE DOMITILLAE S P Q R,memoriae domitillae senatvs popvlvsqve romanvs
MONETA AVGVST S C,moneta avgvsti senatvs consvlto
MONETA AVGVSTI S C,moneta avgvsti senatvs consvlto
NEP RED,
NERO CLAVDIVS DRVSVS GERMANICVS IMP,
OB CIVES SERVATOS,ob cives servatos
P M T P P P COS IIII S C,
P M TR P III COS IX DES X P P,
P M TR P IIII IMP VIII COS XI P P,
P M TR P P P COS III S C,
P M TR P P P COS IIII S C,
P M TR P P P COS V S C,
P M TR P P P COS VI,
P M TR P P P COS VII,
P M TR P P P COS VII S C,
P M TR P P P COS VIII S C,
P M TR POT III IMP V COS X P P,
P M TR POT IIII IMP VIII COS XI P P,
P M TR POT P P,
P M TRIB P III IMP VII P P S C,
P P COS VII DES VIII,
PACI AVGVST S C,paci avgvsti senatvs consvlto
PACI AVGVSTAE,paci avgvstae
PACI AVGVSTI,paci avgvsti
PACI ORB TERR AVG,
PACIS EVENT,pacis eventvm
PACIS EVENTVM,pacis eventvm
PACIS S C,pacis senatvs consvlto
PAX AVG S C,pax avgvsta senatvs consvlto
PAX AVGVST,pax avgvsta
PAX AVGVSTA S C,pax avgvsta senatvs consvlto
PAX ORBIS TERRARVM S C,pax orbis terrarvm senatvs consvlto
PAX P ROMANI S C,pax popvli romani
PIETAS AVGVST,pietas avgvsti
PIETAS AVGVST S C,pietas avgvsti senatvs consvlto
PON M TR P P P COS III S C,
PON MAX,pontifex maximvs
PON MAX TR P COS IIII,
PON MAX TR P COS V,
PON MAX TR P COS VI,
PON MAX TR P COS VII,
PON MAX TR P P P COS VIII CENS,
PON MAX TR P P P COS VIII CENS S C,
PON MAX TR POT P P COS V CENS,
PON TR POT,
PONT MAX TR POT P P COS VIII CENS S C,
PONT MAX TRIB POT,
PONTIF MAXIM,pontifex maximvs
PONTIF TR P COS III,
PONTIF TR P COS IIII,
PONTIF TR P COS V,
PONTIF TR P COS VI,
PONTIF TR POT,
PONTIF TRI POT,
PRINC IVVENTVT,princeps ivventvtis
